gene,baseMean,stat,pvalue,padj,Ch14_1,Ch14_2,Ch14_3,EP08_1,EP08_2,EP08_3,Se17_1,Se17_2,Se17_3,cluster,name,uniprot,identity_Blastx,evalue_Blastx,pfam,symbol_pfam,evalue_pfam
G11861,706.455142085115,29.3653202608283,4.20147443881577e-07,1.08701816191304e-05,9.05034505782277,9.10892627159597,9.20527120197456,9.63988054772305,9.81553922559343,10.1694048617348,9.07330303918979,9.18237389047884,9.11491330071448,1,Calcineurin subunit B type 1,CANB1_RAT,91.139,2.25e-101,PF13499,EF-hand_7,5.7e-14
G19657,25.5809830116702,29.3336303694414,4.26857678575279e-07,1.10239635660779e-05,4.59234166573286,4.73917944046799,4.83626192357561,4.21115225414675,4.20963745890027,4.21222816467992,4.63151799819027,4.43142808881466,4.63014343166651,2,NA,NA,NA,NA,NA,NA,NA
G17011,290.559769869098,29.2639996562457,4.41980608447063e-07,1.13940699865788e-05,7.8580425312866,7.75881059801642,7.55706362736967,7.99846992588742,7.7223983348071,8.09680193465512,8.61348212875657,8.52598507883991,8.56983155942098,1,RWD domain-containing protein 1,RWDD1_RAT,47.716,1.22e-34,PF05773,RWD,2e-23
G22470,309.837498270218,29.173375248105,4.62468391953038e-07,1.19009084405089e-05,7.64776800687669,7.43360306140377,7.75407914777864,8.49441254773424,8.5784565980109,8.82725657799742,8.36090738577125,8.18400951544676,7.98882401373923,1,Ribosomal protein 63, mitochondrial,RT63_HUMAN,35.417,5.75e-07,PF14978,MRP-63,1.9e-22
G4582,101279.023026655,29.1309707238698,4.72378454652491e-07,1.21342215538859e-05,16.1386268361928,16.2314593055341,16.7042101640671,17.0857965875886,17.1099183629198,17.1363122984404,16.2564926719147,15.8780184958371,16.2856822154151,3,40S ribosomal protein S10,RS10_LUMRU,73.571,3.57e-64,PF03501,S10_plectin,4e-46
G24679,831.254435432412,29.0668634190428,4.87765192635468e-07,1.25071342175779e-05,9.0130454137263,9.18089293092908,8.76799763646517,10.2552235211808,9.87557573367364,10.0212890287135,9.89021714220673,9.49030052396997,9.7691067675835,1,Flavin-containing monooxygenase 5,FMO5_RABIT,56.064,0,PF00743,FMO-like,1.7e-208
G269,8055.64388233612,29.0361054419715,4.9532450625054e-07,1.26783683672847e-05,12.2924619216224,12.4999870942468,12.6992908306213,13.2041511549641,13.3106192707737,13.4862946090971,13.0808596481222,12.804896815993,12.8620469294296,1,ATP synthase subunit delta, mitochondrial,ATPD_MOUSE,50.382,1.46e-38,PF02823,ATP-synt_DE_N,6.7e-17
G12824,3408.62460725031,28.9437260511662,5.18740008877017e-07,1.32541297117156e-05,12.0109489340737,12.0522027824604,12.2016076532856,11.3011798642897,11.3981972780658,11.641186949072,11.4671871971765,11.4862876731869,11.6586438209072,2,mRNA decay activator protein ZFP36L2-A,TISDA_XENLA,46.552,9.22e-07,NA,NA,NA
G18047,48.5073257721828,28.916464487563,5.25859250939137e-07,1.34122080226232e-05,5.56374903219993,5.42511595550137,6.05569268868133,4.55601964242094,4.55187584559255,4.55894108573785,4.71453134196422,5.14297815176266,5.24917013746837,2,NA,NA,NA,NA,NA,NA,NA
G21323,35.7024675891503,28.8334618543648,5.48142291773474e-07,1.39557997648875e-05,5.18047827856455,4.85667810258447,5.44872101515183,4.48949460492406,4.48723596086994,4.49109659753107,4.89835796101829,4.92481753444448,5.1413750321994,2,Epithelial splicing regulatory protein 1,ESRP1_HUMAN,45.543,0,PF00076,RRM_1,0.00056
G20620,2141.91200830027,28.8105266092368,5.54464360955957e-07,1.4091819491787e-05,10.4024882831881,10.5634484035267,10.836882985233,11.3014424614225,11.4271684273755,11.6283170911184,11.0220606052224,10.8471358580089,10.9364122931609,1,MICOS complex subunit Mic10,MIC10_MOUSE,58.065,4.9e-13,PF04418,DUF543,1.3e-16
G12837,7069.67751622449,28.7961315975062,5.58469517725406e-07,1.41685785052557e-05,11.9157627017631,12.1989734424283,12.5210194011318,13.2524794743344,13.12591237923,13.2610085604768,12.8753284390404,12.5776399224779,12.5892791729305,1,NA,NA,NA,NA,NA,NA,NA
G5093,534.530331692816,28.7692965295465,5.66013297743213e-07,1.43346853662608e-05,9.2674228841984,9.3357696812648,9.41853563560736,8.80884274296309,8.66269648170469,8.48822283672062,9.01314644504051,9.09370470501861,9.02114649077326,2,Doublecortin domain-containing protein 2,DCDC2_HUMAN,30.67,8.16e-33,PF03607,DCX,1.8e-17
G7862,3018.00556043386,28.7414921793008,5.73937064910914e-07,1.45098149011309e-05,10.7597504505517,10.970145284229,10.917508688963,12.0918157224417,11.7506618672428,11.6082509754847,11.5220618179151,11.9571244901323,11.6443789566913,1,D-beta-hydroxybutyrate dehydrogenase,BDHA_RHIME,37.696,1.9e-37,PF00106,adh_short,2.9e-49
G22024,492.261140274406,28.7001994331752,5.85909956756744e-07,1.47865170665715e-05,8.64047973977527,8.94259089469431,10.5547686225568,7.22163741643698,7.38358562396438,7.28305822510656,7.91721562283033,6.89147528905896,7.20843881653572,2,NA,NA,NA,NA,PF12740,Chlorophyllase2,2.1e-64
G2992,3023.36652097412,28.6418650517417,6.03250969164388e-07,1.51974872004023e-05,12.2288392258199,12.181899094455,12.0335171361513,10.485267392622,9.55977602658782,10.4290601480659,10.7755333587376,11.9150626289748,11.5158334455932,2,Ovochymase,OVCH_HALRO,34.264,4.48e-74,PF00089,Trypsin,5.3e-66
G28085,1214.38170027603,28.627646253772,6.07555002408552e-07,1.5279158583299e-05,10.9564693252164,10.933803654871,10.8500246552038,9.30510564037256,9.60184832906955,9.01163850334641,10.0664773461477,8.97336702291081,9.9440079530245,2,Chymotrypsin-like elastase family member 1,CELA1_RAT,37.008,3.25e-42,PF00089,Trypsin,9.2e-56
G17079,332.978318429612,28.563136554545,6.27471065806265e-07,1.57524804216808e-05,7.71509267000616,7.82357865945898,7.5542460764329,8.70069361494445,8.30776533654377,8.37520712086496,8.79132057964696,8.53286806037664,8.56128421382758,1,28S ribosomal protein S6, mitochondrial,RT06_BOVIN,34.513,2.07e-15,PF01250,Ribosomal_S6,1.6e-13
G12357,26.4907371256563,28.5433876438991,6.33697692491732e-07,1.58791330409091e-05,4.60530159542859,4.78511137919736,4.93177658940013,4.22500410113466,4.22341282759755,4.22613407522717,4.7066590807408,4.48494520473943,4.50902223563975,2,NA,NA,NA,NA,NA,NA,NA
ND2,28514.5219574832,28.5401518664502,6.34723774662686e-07,1.58791330409091e-05,14.0065928676813,13.9609354153609,14.5385117227153,15.1825063971952,15.1709544095148,15.0058693798774,14.8837870941875,14.9027657212462,14.8572055765266,1,NADH-ubiquinone oxidoreductase chain 2,NU2M_DANRE,25.097,4.81e-11,NA,NA,NA
G20662,105244.808157212,28.4968288294112,6.48622849521681e-07,1.61986800180024e-05,15.3983936238035,16.1093206521418,15.8681964133357,17.5136379415152,16.7410013836233,17.1738411007848,16.5153816447747,16.6959482918846,16.7087180562869,1,Endoglucanase A,GUNA_BACPU,43.629,6.05e-95,PF00759,Glyco_hydro_9,1.4e-127
G12873,21.5031728956685,28.4819094278839,6.53479473848263e-07,1.62916849762691e-05,4.3115302799017,4.55650607764825,4.52232043215977,4.03540151753331,4.03416359472583,4.03628125878566,4.32562634918968,4.32153264262772,4.37603371187839,2,Nucleolus and neural progenitor protein,NEPRO_DANRE,27.586,4.07e-12,PF14780,DUF4477,1.8e-35
G16964,2759.43157142626,28.4391751230573,6.67592712271226e-07,1.66147425017674e-05,12.2281379554129,11.3135590643423,11.6995701720143,11.5700865365346,11.8916522224964,11.2665489757773,10.5036617565322,10.3232227233328,10.3089614050824,4,Hemagglutinin/amebocyte aggregation factor,HAAF_LIMPO,41.176,1.64e-37,PF14704,DERM,2.2e-50
G26747,6759.54593297157,28.3470558351779,6.99060939465653e-07,1.73678611644446e-05,12.9300540489898,13.0769902153403,13.7028838136815,12.205579193025,12.2491652002094,11.8738701161833,12.2606599708602,12.5278750446112,12.4087215038542,2,Transforming growth factor-beta-induced protein ig-h3,BGH3_BOVIN,32.99,8.54e-23,PF02469,Fasciclin,3.3e-30
G25420,93131.3848749653,28.3317875286791,7.04418100484259e-07,1.7470783405976e-05,16.0449639159186,16.2905313263005,16.6571735631028,16.7985008872586,17.0451771453831,17.0013257884684,16.0877498134689,16.0670568189186,15.8185101946131,3,60S ribosomal protein L7a,RL7A_TAKRU,77.083,1.86e-127,PF01248,Ribosomal_L7Ae,1.5e-22
G26221,490.501199640734,28.2747748291957,7.24787437599696e-07,1.79450383646672e-05,9.04229398637245,9.41576058577033,8.83822066176524,8.29056404615021,8.05666535546879,8.21817674306904,9.26715418850378,9.09998257468573,9.09841832426781,2,NA,NA,NA,NA,NA,NA,NA
G13732,55.4530118136506,28.2539970202001,7.32356433783095e-07,1.81012840205667e-05,5.85174844950525,5.14555175146595,6.23717356074171,4.70312886731573,4.69833872879236,4.70650272427751,5.41691925657742,5.70860458418742,5.30931287416245,2,Inter-alpha-trypsin inhibitor heavy chain H4,ITIH4_HUMAN,38.85,3.21e-121,PF00092,VWA,4.3e-17
G11879,1764.52233672053,28.2501934116933,7.33750557618983e-07,1.81046342561734e-05,10.1212772624811,10.3331050455015,10.1095975675623,10.7369976860926,10.6363523941867,11.1580605369179,11.1405838588661,11.0451163258624,11.0859213665691,1,Proteasome subunit alpha type-6,PSA6_RAT,82.5,3.21e-151,PF00227,Proteasome,6.2e-54
G3782,219.665302220638,28.2439753640744,7.3603535547789e-07,1.81052868742585e-05,7.41544315785363,9.42422039557675,5.77241014573326,3.94376022684409,3.87912380908216,3.98508403249122,5.00151554627926,5.5663125691957,6.86806898580072,2,NA,NA,NA,NA,NA,NA,NA
G11478,30.1717746039928,28.243271997193,7.36294252446384e-07,1.81052868742585e-05,4.811028835472,5.11565098761381,4.86473219147391,4.36794405530156,4.36610736870191,4.36924782529922,4.98532046041098,4.63274041791382,4.82318672189175,2,WD repeat-containing and planar cell polarity effector protein fritz homolog,FRITZ_HUMAN,43.013,6.36e-129,PF11768,Frtz,1.2e-165
G32745,144910.00227827,28.2370175260307,7.38600422119332e-07,1.81310018296699e-05,16.0615655666273,16.6782479122093,15.422360873798,17.8010444967527,17.6526581583027,17.7574822974476,17.0738014239285,16.818026038466,17.0659559942409,1,Extracellular superoxide dismutase [Cu-Zn],SODE_MOUSE,24.444,1.15e-06,PF00080,Sod_Cu,1.4e-10
G5222,169.928206105865,28.2123507905889,7.4776625935887e-07,1.82935674164581e-05,6.22760313195229,6.83156925169022,6.5996443671159,8.02248432332938,7.63235691231383,7.96974743514498,6.52490424328866,6.77847399718059,6.15592819632759,3,Perlucin-like protein,PLCL_MYTGA,33.113,2.37e-20,PF00059,Lectin_C,3.2e-18
G16821,445.023835598004,28.2157382277296,7.46500825705872e-07,1.82935674164581e-05,9.22289956057231,9.29970172962457,9.02878418747479,8.03679726923,8.03179353058901,8.43906409879016,8.55582491514645,8.85700278772549,8.65492257039484,2,Sialate O-acetylesterase,SIAE_HUMAN,40.2,1.6e-121,PF03629,SASA,2.3e-16
G17183,250.94555226684,28.1989648516416,7.52787821943341e-07,1.83725750549179e-05,8.21118809099331,8.46376659359874,8.2971921899876,7.62722021197025,7.2549493792725,7.48391633890721,7.77356935779308,7.90469099640586,7.76020761731654,2,NA,NA,NA,NA,PF14854,LURAP,5.4e-05
G21524,493.228375822632,28.1969404609208,7.53550176044601e-07,1.83725750549179e-05,8.16730876695836,7.80439609203278,8.29470568515935,9.52691447371628,9.10513817210118,9.33901823583399,8.64779287294445,9.13161573587084,8.97057465892812,1,Sodium/calcium exchanger regulatory protein 1,FABP1_DORPE,35.294,7.91e-20,PF14651,Lipocalin_7,2e-09
G18858,3209.60349283686,28.0918193673209,7.94216547002804e-07,1.93313113851698e-05,11.371465227598,11.3278351366811,11.1319458193854,11.8260464258476,11.6473573026226,11.8063526567282,11.8326016679893,11.7346281453105,11.8903520073182,1,Superoxide dismutase [Cu-Zn],SODC_MOUSE,70.588,2.99e-72,PF00080,Sod_Cu,1.2e-45
G8104,340.241670314155,28.0267963543094,8.20462052146669e-07,1.99363963177869e-05,8.52481791118685,8.5349067099586,8.62454467316437,8.0227662242888,7.93297992602477,8.05486083134836,8.46727853519847,8.63353076455073,8.49888617570545,2,NA,NA,NA,NA,NA,NA,NA
G4972,38891.1167875331,27.9730357602375,8.42815402224465e-07,2.04450245548043e-05,14.8731295863314,14.9126392904568,15.4997317052448,15.6527257137924,15.7871846786393,15.6421926386683,14.799779528611,14.6887874115979,14.5372855343635,3,60S ribosomal protein L12,RL12_HUMAN,71.779,2.17e-82,PF03946,Ribosomal_L11_N,5.5e-15
G10314,45.2965453918481,27.960041762949,8.48308999372522e-07,2.05436447070265e-05,5.76426848240104,5.20919785153032,5.38901515589216,4.65145452356927,4.64810826457837,4.65382072853094,5.26239967318917,5.06235096686607,5.71394156372905,2,NA,NA,NA,NA,NA,NA,NA
G15263,17.5735233962661,27.9310529964643,8.60694256618711e-07,2.08085493806053e-05,4.09823553131969,4.11703556562364,4.19030469587538,3.83356717008647,3.83259343028952,3.83425960680505,4.10506385371215,4.12604743896762,4.18185074199599,2,Monocarboxylate transporter 12,MOT12_XENLA,26.087,5.96e-22,PF07690,MFS_1,1.1e-22
G12104,161.028936130563,27.8944677900214,8.76583479709123e-07,2.1157136502711e-05,6.6852989519561,6.25498338409891,6.37616713123265,7.64380343823866,7.48685626182281,7.32043645525462,7.60059000738825,7.28588500895284,7.43339504209541,1,Protein FAM136A,F136A_XENLA,35.507,4.26e-24,PF05811,DUF842,1.2e-42
G25869,2607.9807277561,27.8368997752787,9.02181707478451e-07,2.17384989314531e-05,10.8407650253475,11.0569989300492,11.0718897156934,12.043777562562,11.9746915526379,11.4004303556862,10.9753757062958,11.0334087514573,10.8600939582646,3,Transmembrane protein 79,TMM79_HUMAN,30.216,1.8e-06,PF01124,MAPEG,2.3e-11
G14737,141.317416472809,27.7889026982199,9.240946374101e-07,2.22292664868633e-05,6.71193273054289,6.68208756373334,6.74351529196378,7.49489529023388,7.23581174947354,7.51441881311585,7.05204463750799,6.90261668599451,7.03679206086601,1,39S ribosomal protein L43, mitochondrial,RM43_BOVIN,41.176,8.52e-30,PF05047,L51_S25_CI-B8,1.8e-09
G17055,36.6440163839699,27.7317505417813,9.50882562090096e-07,2.28354685403439e-05,5.11249158153284,5.26291368878237,5.48074613302178,4.35349583611447,4.35069407858364,4.35547719590272,4.50787145764864,4.91518379611657,4.52928098045056,2,NA,NA,NA,NA,NA,NA,NA
G17823,25.6246303022202,27.7175578856068,9.57654335668987e-07,2.2959762697664e-05,4.80958601948835,4.47564758924021,4.64384482951395,4.22418302434949,4.22267290726724,4.22525566941232,4.62377104708113,4.63399867763432,4.75985174401475,2,43 kDa receptor-associated protein of the synapse,RAPSN_HUMAN,35.104,1.32e-74,PF10579,Rapsyn_N,1.9e-14
G12356,54.3933217804947,27.6990186582404,9.66572692403913e-07,2.31350219304997e-05,6.31810381054601,5.37293845431931,5.34255778115102,4.67407287213055,4.66935100657053,4.67739858288794,5.70515828112641,5.29717424103554,5.36250783206286,2,Transcriptional repressor p66-alpha,P66A_HUMAN,39.175,1.79e-53,PF16563,P66_CC,9.8e-18
G5305,1200.01591063737,27.685143379852,9.7330173986093e-07,2.32573845978397e-05,10.3824951378744,11.5326196075584,10.9824998504864,7.82983814133308,9.45173781497804,8.26185948691807,9.52138999382652,9.17718988525762,9.12360977013518,2,NA,NA,NA,NA,NA,NA,NA
G17257,18.1462395039003,27.6138303143672,1.00863244730512e-06,2.40616546508859e-05,4.12694877322771,4.2581236684871,4.26663504086164,3.85962163390964,3.85860657759924,3.86034335701626,4.12003256480471,4.09872546904082,4.15983071980193,2,Synaptotagmin-12,SYT12_HUMAN,39.852,9.12e-58,PF00168,C2,5.3e-16
G34654,321.559395319936,27.6101053521468,1.01051275666215e-06,2.40665993453396e-05,8.20246391844388,8.38969117145424,8.33549223222753,7.82714773000748,7.63580719838413,7.71729218752534,8.80101994908638,8.73004733129413,8.36683220415815,2,NA,NA,NA,NA,NA,NA,NA
G21283,2125.43233701632,27.6022843651052,1.01447209669105e-06,2.41209605138855e-05,10.3694792722509,10.5509143344597,10.7039358856012,11.3449935873133,11.287504439902,11.629502183534,11.1602657440759,10.8112262346778,10.9780524915147,1,NADH dehydrogenase [ubiquinone] iron-sulfur protein 8, mitochondrial,NDUS8_PONAB,76.882,3.72e-103,PF12838,Fer4_7,1.4e-12
G21537,1011.46646545656,27.5538597562785,1.03933457830734e-06,2.46713331830875e-05,8.35195994453511,7.29210969852548,9.32276512847619,11.1865065876154,10.749833137105,10.4340174746599,8.59428831775806,8.11924836083082,8.94232496800604,1,NA,NA,NA,NA,NA,NA,NA
G29638,173.921352118885,27.5371132686043,1.04807371656839e-06,2.48377931018721e-05,6.86884866994062,6.67224364258695,7.01340391464919,7.67383173433624,7.61353009304105,7.85109287193012,7.48771885254413,7.3906294306143,7.33151348758331,1,DNA-directed RNA polymerases I and III subunit RPAC2,RPAC2_BOVIN,59.615,7.99e-39,PF13656,RNA_pol_L_2,8.9e-29
G4489,7976.4118490755,27.4977422341661,1.0689100034367e-06,2.52899184201264e-05,12.6732938631433,12.9142433418949,12.9383974551152,12.3327453380615,12.3255678357351,12.1282904356458,13.4304637760981,13.8173616773794,12.9591112108761,2,NA,NA,NA,NA,PF00386,C1q,4.7e-11
G4819,3334.01290272976,27.422634924243,1.10981473483817e-06,2.62145894263498e-05,11.5297402127429,11.4771460407722,11.7315200424011,12.1298733234624,12.0924760635752,11.895340533532,11.2468713368208,11.305681965724,11.5211970002727,3,Protein transport protein Sec61 subunit gamma,SC61G_XENLA,94.118,2.3e-26,PF00584,SecE,1.3e-14
G29160,2967.30964397935,27.3906281415252,1.12771841204682e-06,2.65938186185139e-05,11.8583818289818,11.9813767588177,11.881900539044,11.2701171228922,11.1957976948573,11.3607453142912,11.5183734643998,11.0815329016441,11.2213260905713,4,NA,NA,NA,NA,NA,NA,NA
G454,220.329212583406,27.3800142514388,1.13371906015531e-06,2.66915690349167e-05,8.39312298281705,8.04510356891854,8.03975417545891,6.58264554003961,6.33829166859032,6.92184660837396,7.94273027073352,7.55392061364999,7.24216430332619,2,NA,NA,NA,NA,NA,NA,NA
G18432,23841.3730643908,27.328363607221,1.16337906115148e-06,2.73451107755948e-05,13.7143867221278,13.8964384185486,14.7070418689718,15.1745261882716,15.1966267775227,15.0476297008918,13.953382070935,13.8866102071052,13.8044551645666,3,Ribosomal protein rpl-36.A,RL36A_CAEEL,73.585,6.7e-41,PF00935,Ribosomal_L44,2.6e-31
G20765,741.977883022659,27.2581197463079,1.20496519753317e-06,2.82763855897465e-05,9.96143853070433,10.0167423778064,9.87232020102139,9.25441752390036,9.13714880874057,8.96400976404409,9.16486275527833,9.14368845290846,9.5546445123749,2,Hepatocyte nuclear factor 4-alpha,HNF4A_XENLA,74.405,0,PF00104,Hormone_recep,2.6e-36
G3823,27.7364264294207,27.217533480709,1.22966751226363e-06,2.88090670422025e-05,4.63894887178371,4.74805112236322,5.03220509265743,4.32831029804994,4.3271190539301,4.32915839941848,4.66704175468792,4.58000864602668,4.74658002255817,2,NA,NA,NA,NA,NA,NA,NA
G4836,3010.37626161926,27.1648248607961,1.26250535982742e-06,2.95303082944999e-05,11.7197538569095,11.7372331569699,11.9126881635316,11.5186646099333,11.5049788778959,11.7505601961118,11.1153824653043,11.1663583346251,11.279988455515,4,NA,NA,NA,NA,NA,NA,NA
G4815,729.746747271054,27.1535403654554,1.2696488615045e-06,2.96491864817244e-05,8.50236195264963,9.01883565288894,8.19746396093885,10.0089854719421,10.3104466560192,9.85685863932264,9.44385211033758,9.22812363153884,8.93726410900053,1,Transgelin-3,TAGL3_RAT,33.951,2.01e-11,PF00307,CH,2.1e-12
G5597,353.499111323405,27.1120156791392,1.29628530752196e-06,3.02221461081092e-05,8.75340749030998,8.76345536885176,9.40554887208869,7.85817013385111,8.0475736396288,7.47313147974988,7.78718423717912,7.7094650828263,8.03237146654789,2,NA,NA,NA,NA,PF00822,PMP22_Claudin,1.3e-11
G13263,242.085912001392,27.0984812275537,1.30508731187433e-06,3.03781245652301e-05,8.03675564330504,6.81733131305419,8.21932497269608,4.43025364298739,4.37350822417836,4.4671289135953,7.73122241935307,8.5151198699617,5.17616714295706,2,NA,NA,NA,NA,NA,NA,NA
G9193,29.9046659028435,27.0847990600498,1.31404613256012e-06,3.05372433229035e-05,4.83760349660733,4.86615863587118,4.85827223505617,4.36312583988196,4.36131078295642,4.36441432245371,4.89826726984925,4.61259694209136,5.10739303818795,2,Dymeclin,DYM_CHICK,51.556,0,PF09742,Dymeclin,7.2e-202
G31626,5726.03442648719,27.0454299338701,1.34016881990247e-06,3.109407818435e-05,12.3693078283417,12.6985394772639,12.3008014834448,12.5638496957106,13.1959657398347,12.8291081514183,11.805685031545,11.7502574151264,11.95330268951,3,Protein PLANT CADMIUM RESISTANCE 3,PCR3_ARATH,41.667,1.61e-17,PF04749,PLAC8,1.1e-19
G29642,29.4804215573663,27.0118648921414,1.36285002261322e-06,3.15694002822724e-05,4.82643522173223,4.67410061854439,5.107664821328,4.33830542096959,4.33651148791816,4.33957889089827,4.74004598397683,4.6904729350098,4.9482378590232,2,NA,NA,NA,NA,PF00643,zf-B_box,7.6e-06
G14978,231.468951875365,26.9511751477771,1.40483939139294e-06,3.24897341562498e-05,7.11967994128064,7.30683836503742,7.35559722202145,8.36520629482652,8.07252306895348,8.10964697901992,7.54553282359654,7.89305690668631,7.80443899473623,1,39S ribosomal protein L10, mitochondrial,RM10_DROPS,30.851,3.82e-24,PF00466,Ribosomal_L10,8.3e-06
G22694,19421.8162517927,26.8829668522122,1.45357658815569e-06,3.35629200973028e-05,14.6225717887541,14.5768201175655,14.6115641692887,13.7589992975306,13.6240643757157,13.5232622480917,14.1459029832135,14.634846988381,13.9721538139883,2,Gamma-aminobutyric acid receptor-associated protein,GBRAP_RAT,95.455,9.29e-35,PF00059,Lectin_C,1.2e-14
G27221,592.104381262262,26.7951768262975,1.51880242315619e-06,3.50127770145862e-05,9.57584643828949,9.36753519536441,9.38682658714882,8.78248580501439,8.83667034646955,8.56550107671313,9.34612902212437,9.34743967356236,9.16552519449361,2,Cytoplasmic FMR1-interacting protein,CYFIP_DROME,67.055,0,PF05994,FragX_IP,0
G23333,4647.15121196166,26.6537884598978,1.63005919158533e-06,3.75174423535279e-05,12.36054423513,12.5884583418456,12.6188782558275,11.6308075564208,12.892311201696,12.5937111547426,10.063863374219,10.8667800318246,11.0269272753882,4,NA,NA,NA,NA,NA,NA,NA
G17673,822.12959636593,26.584641836322,1.68740127745324e-06,3.87751875018608e-05,10.3715278845514,9.75557061985127,10.7033794018219,8.86686256038173,7.98357783617584,8.25626466491477,9.33920195773082,9.57760905311329,8.77401551825288,2,Beta,beta-carotene 15,15'-dioxygenase,BCDO1_HUMAN,25.746,1.72e-38,PF03055,RPE65,4.8e-76
G31623,1827.54501942424,26.4904074982872,1.7688096545959e-06,4.0581063606638e-05,10.4596199577358,10.534112764709,10.2929503898835,10.7064722471901,10.7992971922116,10.9805983207132,11.2460043541906,11.1164594551087,10.9921534525092,1,NADH-ubiquinone oxidoreductase 75 kDa subunit, mitochondrial,NDUS1_HUMAN,70.661,0,PF00384,Molybdopterin,2.7e-70
G22053,56.8583902655837,26.4722233664765,1.78496512053836e-06,4.08865020046885e-05,5.53953051071663,6.21371787784753,5.47536516668567,4.72894224052426,4.72405891634427,4.73238207251366,5.4036998149692,5.23144903241009,6.07423812704165,2,NA,NA,NA,NA,NA,NA,NA
G22300,26298.3181611915,26.4540903052365,1.80122214751254e-06,4.11279057015363e-05,14.4952602189053,14.8769100798094,14.9276709087107,14.9784121266928,15.2725247427209,14.7053037214172,14.079854697188,14.1240232834495,13.9240877369295,3,Adenosylhomocysteinase A,SAHHA_XENLA,81.986,0,PF00670,AdoHcyase_NAD,5.8e-82
G30968,441.255498294371,26.4548455836599,1.80054206382189e-06,4.11279057015363e-05,8.04575627993557,8.32950390564505,8.11351464568608,8.54084907927107,8.58722549114484,8.79038109668983,9.45819737490126,9.16535565368085,8.89951809169752,1,Pre-rRNA-processing protein TSR1 homolog,TSR1_XENLA,53.133,0,PF04950,RIBIOP_C,5.1e-124
G30070,475.264218268298,26.4316933887755,1.82150642282077e-06,4.15251503839568e-05,8.39664804007875,8.06256431617523,8.33911950098453,9.21008263079075,8.92200409964592,9.23391481092816,9.07735193775063,8.85195012458256,9.10698604378581,1,NA,NA,NA,NA,NA,NA,NA
G3997,629.641929482658,26.4064388015611,1.84465295067483e-06,4.1965486605102e-05,8.99131284660992,8.98482407243971,9.143866827757,9.65583337363769,9.89317861903006,9.45343797617785,9.06837812070714,8.97079584380517,8.90768813944997,3,Bifunctional arginine demethylase and lysyl-hydroxylase JMJD6,JMJD6_DANRE,70.253,2.53e-152,PF13640,2OG-FeII_Oxy_3,1.3e-09
G17527,2469.52577948551,26.404267757679,1.84665644915048e-06,4.1965486605102e-05,11.5541725153717,12.2994891036297,10.9827150170407,9.80191640565458,10.2317376159721,9.86693285880351,11.4761814588103,11.5004103764958,11.1367108057132,2,NA,NA,NA,NA,PF01549,ShK,0.0022
G15719,1409.91125090783,26.3728775960222,1.87586851458448e-06,4.25620955556746e-05,10.286554526299,10.3124638676588,10.3809771840417,10.763139840333,10.5480615773829,11.3206083827445,9.84685107551704,9.7387810413527,9.8742653339025,3,NA,NA,NA,NA,NA,NA,NA
G16849,766.481421076409,26.3658358274233,1.88248487146383e-06,4.26449525606413e-05,9.84771094943292,9.92589028343995,10.0574679945982,9.27790332880888,9.37191380379228,9.29644311278551,9.35711119551797,9.48908848417562,9.11296253123799,2,Probable G-protein coupled receptor 158,GP158_MOUSE,35.714,1.91e-11,PF12661,hEGF,0.14
G17041,369.719903906526,26.3226981175631,1.92352896038113e-06,4.35062328539034e-05,7.64198999397947,7.92227775566536,7.86730674149185,8.7318584678169,8.54290447035578,8.39118956961789,9.00282236231766,8.5257233889361,8.9523073610963,1,Glycerol-3-phosphate phosphatase,PGP_CHICK,44.231,4.87e-29,PF13242,Hydrolase_like,3.7e-18
G24602,23.5393673329513,26.313904642948,1.93200483135832e-06,4.36293398729818e-05,4.40388326696512,4.66022061138583,4.73747285731292,4.09548454098159,4.09408987470901,4.09647522817976,4.38086293810255,4.30112597502982,4.47749222049043,2,Inhibitory POU protein,IPOU_DROME,52.219,2.73e-81,PF00157,Pou,5.5e-31
G32788,514.992913035059,26.2883575245617,1.95684169932917e-06,4.41209527348747e-05,9.05916877081617,9.45238876874126,9.64898020851552,8.34242966371295,7.7638727391865,7.45828529871839,9.03826653924332,9.04670409835298,9.00238139673872,2,Multimerin-2,MMRN2_HUMAN,32.692,1.91e-06,PF00386,C1q,5e-18
G20332,3655.40394690246,26.2843270368944,1.96078918873803e-06,4.41407707042199e-05,11.4259665043756,11.5237417408763,11.2784611505786,11.9934343822306,11.7393595250885,11.8461263985273,12.2935001161155,12.0105521370141,12.0158509989524,1,Translocon-associated protein subunit gamma,SSRG_RAT,69.149,1.55e-91,PF07074,TRAP-gamma,7.5e-91
G3879,371.491629970268,26.2616182315494,1.98317965336624e-06,4.45750614276147e-05,8.94307648503365,8.59095280306942,9.67406402319124,7.66927348826301,7.29246794719242,7.33091610712255,7.80363068725495,8.17550366702453,7.31500309516265,2,Rho-related protein racA,RACA_DICDI,30.192,5.37e-66,PF00071,Ras,3.3e-27
G15330,897.089536750095,26.2326932867103,2.01206974190042e-06,4.51538584044268e-05,9.44592080524712,9.33447163576888,9.16073444961629,10.2942909873299,10.0140836521566,9.92501344474562,9.81504326717632,9.81944648525046,9.92852151731426,1,Kidney mitochondrial carrier protein 1,KMCP1_RAT,61.149,1.05e-116,PF00153,Mito_carr,4.2e-23
